F:\env\Python37\python.exe F:/machinelearning/vision/need-for-auto-speed/percept/speed-estimate/speedmeter_estimate.py
2020-06-21 23:33:05,341 INFO 76 using device: cuda
2020-06-21 23:33:06,916 INFO 79 dataset init finished with size: 139
2020-06-21 23:34:15,254 INFO 92 epoch 84, batch 0, MAELoss = 0.6239964365959167 (label: [166, 126, 90, 96], predict: [461, 122, 90, 98])
2020-06-21 23:34:15,332 INFO 92 epoch 84, batch 1, MAELoss = 0.6216859817504883 (label: [0, 144, 55, 156], predict: [600, 146, 89, 152])
2020-06-21 23:34:16,062 INFO 92 epoch 85, batch 0, MAELoss = 0.6247370839118958 (label: [145, 205, 223, 122], predict: [164, 235, 979, 129])
2020-06-21 23:34:16,140 INFO 92 epoch 85, batch 1, MAELoss = 0.6301388740539551 (label: [142, 118, 86, 70], predict: [111, 111, 83, 674])
2020-06-21 23:34:16,856 INFO 92 epoch 86, batch 0, MAELoss = 0.6182969212532043 (label: [143, 126, 128, 93], predict: [967, 156, 125, 993])
2020-06-21 23:34:16,931 INFO 92 epoch 86, batch 1, MAELoss = 0.6310762763023376 (label: [119, 223, 166, 100], predict: [770, 285, 146, 998])
2020-06-21 23:34:17,661 INFO 92 epoch 87, batch 0, MAELoss = 0.6225718259811401 (label: [0, 135, 166, 119], predict: [600, 122, 146, 719])
2020-06-21 23:34:17,739 INFO 92 epoch 87, batch 1, MAELoss = 0.6168316602706909 (label: [49, 137, 205, 132], predict: [79, 132, 225, 182])
2020-06-21 23:34:18,504 INFO 92 epoch 88, batch 0, MAELoss = 0.6193865537643433 (label: [142, 126, 185, 91], predict: [147, 126, 225, 71])
2020-06-21 23:34:18,586 INFO 92 epoch 88, batch 1, MAELoss = 0.6335737109184265 (label: [40, 106, 74, 100], predict: [64, 166, 91, 585])
2020-06-21 23:34:19,301 INFO 92 epoch 89, batch 0, MAELoss = 0.6131001710891724 (label: [51, 93, 145, 54], predict: [71, 993, 944, 93])
2020-06-21 23:34:19,376 INFO 92 epoch 89, batch 1, MAELoss = 0.6460516452789307 (label: [171, 182, 142, 110], predict: [979, 275, 117, 320])
2020-06-21 23:34:20,145 INFO 92 epoch 90, batch 0, MAELoss = 0.6183851361274719 (label: [91, 96, 135, 182], predict: [91, 90, 435, 285])
2020-06-21 23:34:20,223 INFO 92 epoch 90, batch 1, MAELoss = 0.6073023676872253 (label: [151, 0, 64, 206], predict: [451, 600, 961, 206])
2020-06-21 23:34:20,967 INFO 92 epoch 91, batch 0, MAELoss = 0.6109098196029663 (label: [20, 141, 145, 40], predict: [923, 117, 156, 44])
2020-06-21 23:34:21,045 INFO 92 epoch 91, batch 1, MAELoss = 0.6189894080162048 (label: [70, 105, 180, 63], predict: [873, 105, 146, 64])
2020-06-21 23:34:21,772 INFO 92 epoch 92, batch 0, MAELoss = 0.6122434139251709 (label: [156, 0, 118, 20], predict: [486, 600, 118, 594])
2020-06-21 23:34:21,848 INFO 92 epoch 92, batch 1, MAELoss = 0.6281338930130005 (label: [223, 157, 61, 122], predict: [579, 152, 91, 835])
2020-06-21 23:34:22,574 INFO 92 epoch 93, batch 0, MAELoss = 0.6127652525901794 (label: [80, 113, 94, 67], predict: [98, 911, 71, 67])
2020-06-21 23:34:22,653 INFO 92 epoch 93, batch 1, MAELoss = 0.6187300086021423 (label: [116, 132, 151, 142], predict: [112, 483, 135, 133])
2020-06-21 23:34:23,394 INFO 92 epoch 94, batch 0, MAELoss = 0.6098522543907166 (label: [223, 145, 153, 126], predict: [219, 123, 117, 112])
2020-06-21 23:34:23,469 INFO 92 epoch 94, batch 1, MAELoss = 0.6291971206665039 (label: [239, 168, 129, 156], predict: [232, 863, 122, 586])
2020-06-21 23:34:24,193 INFO 92 epoch 95, batch 0, MAELoss = 0.6091082692146301 (label: [110, 156, 113, 144], predict: [119, 156, 471, 242])
2020-06-21 23:34:24,271 INFO 92 epoch 95, batch 1, MAELoss = 0.6296480298042297 (label: [113, 143, 137, 163], predict: [118, 411, 147, 674])
2020-06-21 23:34:24,999 INFO 92 epoch 96, batch 0, MAELoss = 0.6049834489822388 (label: [63, 126, 156, 40], predict: [64, 146, 147, 64])
2020-06-21 23:34:25,084 INFO 92 epoch 96, batch 1, MAELoss = 0.625436007976532 (label: [135, 0, 100, 43], predict: [138, 0, 125, 71])
2020-06-21 23:34:25,807 INFO 92 epoch 97, batch 0, MAELoss = 0.605704128742218 (label: [20, 49, 175, 154], predict: [83, 63, 125, 153])
2020-06-21 23:34:25,884 INFO 92 epoch 97, batch 1, MAELoss = 0.6073423624038696 (label: [143, 116, 0, 64], predict: [153, 146, 600, 961])
2020-06-21 23:34:26,608 INFO 92 epoch 98, batch 0, MAELoss = 0.6063337326049805 (label: [57, 185, 74, 67], predict: [973, 125, 91, 97])
2020-06-21 23:34:26,684 INFO 92 epoch 98, batch 1, MAELoss = 0.5952219367027283 (label: [71, 156, 0, 61], predict: [973, 156, 600, 61])
2020-06-21 23:34:27,400 INFO 92 epoch 99, batch 0, MAELoss = 0.6017350554466248 (label: [125, 86, 137, 223], predict: [125, 86, 135, 219])
2020-06-21 23:34:27,476 INFO 92 epoch 99, batch 1, MAELoss = 0.6476909518241882 (label: [100, 114, 146, 151], predict: [0, 964, 147, 239])
2020-06-21 23:34:28,190 INFO 92 epoch 100, batch 0, MAELoss = 0.6030918955802917 (label: [184, 114, 128, 104], predict: [157, 914, 225, 800])
2020-06-21 23:34:28,267 INFO 92 epoch 100, batch 1, MAELoss = 0.611501932144165 (label: [96, 175, 182, 0], predict: [96, 285, 858, 0])
2020-06-21 23:34:28,995 INFO 92 epoch 101, batch 0, MAELoss = 0.6053957343101501 (label: [55, 114, 100, 135], predict: [74, 911, 206, 156])
2020-06-21 23:34:29,071 INFO 92 epoch 101, batch 1, MAELoss = 0.596976637840271 (label: [126, 184, 140, 105], predict: [146, 436, 300, 205])
2020-06-21 23:34:29,782 INFO 92 epoch 102, batch 0, MAELoss = 0.6001389026641846 (label: [144, 90, 140, 118], predict: [264, 99, 119, 118])
2020-06-21 23:34:29,858 INFO 92 epoch 102, batch 1, MAELoss = 0.6271604895591736 (label: [143, 131, 185, 157], predict: [748, 91, 575, 157])
2020-06-21 23:34:30,564 INFO 92 epoch 103, batch 0, MAELoss = 0.6002223491668701 (label: [96, 151, 223, 235], predict: [90, 279, 219, 205])
2020-06-21 23:34:30,639 INFO 92 epoch 103, batch 1, MAELoss = 0.5954685807228088 (label: [155, 113, 0, 91], predict: [156, 172, 0, 991])
2020-06-21 23:34:31,344 INFO 92 epoch 104, batch 0, MAELoss = 0.5946884751319885 (label: [49, 96, 151, 54], predict: [63, 99, 252, 94])
2020-06-21 23:34:31,424 INFO 92 epoch 104, batch 1, MAELoss = 0.6023224592208862 (label: [67, 154, 223, 126], predict: [67, 653, 320, 710])
2020-06-21 23:34:32,127 INFO 92 epoch 105, batch 0, MAELoss = 0.5962836742401123 (label: [120, 86, 141, 132], predict: [120, 486, 144, 132])
2020-06-21 23:34:32,203 INFO 92 epoch 105, batch 1, MAELoss = 0.6041141152381897 (label: [128, 141, 182, 137], predict: [129, 111, 235, 137])
2020-06-21 23:34:32,912 INFO 92 epoch 106, batch 0, MAELoss = 0.5966928005218506 (label: [185, 67, 119, 91], predict: [125, 67, 119, 71])
2020-06-21 23:34:32,989 INFO 92 epoch 106, batch 1, MAELoss = 0.5957722067832947 (label: [138, 106, 131, 69], predict: [118, 147, 967, 564])
2020-06-21 23:34:33,690 INFO 92 epoch 107, batch 0, MAELoss = 0.5964618921279907 (label: [156, 167, 163, 141], predict: [186, 947, 254, 167])
2020-06-21 23:34:33,768 INFO 92 epoch 107, batch 1, MAELoss = 0.5886905789375305 (label: [155, 205, 25, 213], predict: [136, 205, 830, 142])
2020-06-21 23:34:34,478 INFO 92 epoch 108, batch 0, MAELoss = 0.592334508895874 (label: [167, 180, 54, 140], predict: [31, 539, 94, 146])
2020-06-21 23:34:34,554 INFO 92 epoch 108, batch 1, MAELoss = 0.632209062576294 (label: [185, 163, 221, 171], predict: [855, 70, 953, 131])
2020-06-21 23:34:35,266 INFO 92 epoch 109, batch 0, MAELoss = 0.5933883786201477 (label: [126, 132, 40, 119], predict: [123, 187, 967, 119])
2020-06-21 23:34:35,339 INFO 92 epoch 109, batch 1, MAELoss = 0.6027559041976929 (label: [171, 146, 38, 167], predict: [820, 147, 0, 112])
2020-06-21 23:34:36,044 INFO 92 epoch 110, batch 0, MAELoss = 0.5908352136611938 (label: [0, 105, 106, 0], predict: [700, 235, 146, 600])
2020-06-21 23:34:36,125 INFO 92 epoch 110, batch 1, MAELoss = 0.594610869884491 (label: [221, 118, 153, 20], predict: [524, 112, 153, 93])
2020-06-21 23:34:36,853 INFO 92 epoch 111, batch 0, MAELoss = 0.5907865762710571 (label: [80, 129, 142, 106], predict: [96, 529, 142, 186])
2020-06-21 23:34:36,930 INFO 92 epoch 111, batch 1, MAELoss = 0.6053774952888489 (label: [45, 156, 0, 136], predict: [818, 182, 800, 173])
2020-06-21 23:34:37,645 INFO 92 epoch 112, batch 0, MAELoss = 0.5899060368537903 (label: [145, 20, 104, 151], predict: [154, 509, 117, 152])
2020-06-21 23:34:37,725 INFO 92 epoch 112, batch 1, MAELoss = 0.6065583229064941 (label: [105, 156, 38, 119], predict: [201, 156, 99, 119])
2020-06-21 23:34:38,429 INFO 92 epoch 113, batch 0, MAELoss = 0.5881597995758057 (label: [143, 154, 126, 185], predict: [146, 153, 167, 285])
2020-06-21 23:34:38,505 INFO 92 epoch 113, batch 1, MAELoss = 0.5975658893585205 (label: [125, 0, 122, 175], predict: [128, 700, 239, 125])
2020-06-21 23:34:39,201 INFO 92 epoch 114, batch 0, MAELoss = 0.5866228938102722 (label: [136, 126, 157, 235], predict: [136, 146, 157, 205])
2020-06-21 23:34:39,274 INFO 92 epoch 114, batch 1, MAELoss = 0.5916150808334351 (label: [156, 40, 142, 131], predict: [488, 99, 147, 131])
2020-06-21 23:34:39,969 INFO 92 epoch 115, batch 0, MAELoss = 0.5855928659439087 (label: [167, 135, 205, 124], predict: [133, 138, 285, 133])
2020-06-21 23:34:40,043 INFO 92 epoch 115, batch 1, MAELoss = 0.6027160882949829 (label: [38, 74, 104, 175], predict: [599, 81, 116, 128])
2020-06-21 23:34:40,745 INFO 92 epoch 116, batch 0, MAELoss = 0.5815642476081848 (label: [86, 132, 155, 125], predict: [86, 138, 188, 125])
2020-06-21 23:34:40,820 INFO 92 epoch 116, batch 1, MAELoss = 0.5989694595336914 (label: [126, 156, 137, 80], predict: [453, 156, 137, 98])
2020-06-21 23:34:41,522 INFO 92 epoch 117, batch 0, MAELoss = 0.5865626931190491 (label: [86, 155, 141, 118], predict: [83, 135, 144, 112])
2020-06-21 23:34:41,597 INFO 92 epoch 117, batch 1, MAELoss = 0.5833381414413452 (label: [239, 119, 55, 40], predict: [205, 119, 790, 60])
2020-06-21 23:34:42,287 INFO 92 epoch 118, batch 0, MAELoss = 0.5826807618141174 (label: [113, 106, 69, 156], predict: [137, 156, 64, 186])
2020-06-21 23:34:42,360 INFO 92 epoch 118, batch 1, MAELoss = 0.5884141325950623 (label: [168, 110, 0, 31], predict: [166, 519, 600, 91])
2020-06-21 23:34:43,071 INFO 92 epoch 119, batch 0, MAELoss = 0.5790716409683228 (label: [150, 39, 180, 25], predict: [235, 91, 152, 35])
2020-06-21 23:34:43,146 INFO 92 epoch 119, batch 1, MAELoss = 0.5957558155059814 (label: [160, 141, 63, 74], predict: [118, 147, 963, 90])
2020-06-21 23:34:43,862 INFO 92 epoch 120, batch 0, MAELoss = 0.5781810879707336 (label: [125, 223, 170, 55], predict: [529, 229, 235, 99])
2020-06-21 23:34:43,937 INFO 92 epoch 120, batch 1, MAELoss = 0.6307477355003357 (label: [163, 118, 104, 113], predict: [354, 106, 156, 111])
2020-06-21 23:34:44,651 INFO 92 epoch 121, batch 0, MAELoss = 0.5749475955963135 (label: [106, 153, 0, 85], predict: [152, 135, 0, 98])
2020-06-21 23:34:44,726 INFO 92 epoch 121, batch 1, MAELoss = 0.6282213926315308 (label: [124, 124, 166, 208], predict: [137, 171, 146, 0])
2020-06-21 23:34:45,416 INFO 92 epoch 122, batch 0, MAELoss = 0.5785890221595764 (label: [80, 120, 171, 206], predict: [96, 125, 471, 206])
2020-06-21 23:34:45,490 INFO 92 epoch 122, batch 1, MAELoss = 0.5887283682823181 (label: [137, 43, 239, 154], predict: [142, 770, 129, 153])
2020-06-21 23:34:46,181 INFO 92 epoch 123, batch 0, MAELoss = 0.5782790780067444 (label: [116, 105, 151, 153], predict: [112, 605, 152, 153])
2020-06-21 23:34:46,254 INFO 92 epoch 123, batch 1, MAELoss = 0.5998114347457886 (label: [96, 43, 223, 180], predict: [86, 300, 219, 125])
2020-06-21 23:34:46,955 INFO 92 epoch 124, batch 0, MAELoss = 0.5764236450195312 (label: [1, 69, 119, 167], predict: [701, 563, 119, 157])
2020-06-21 23:34:47,031 INFO 92 epoch 124, batch 1, MAELoss = 0.5893394351005554 (label: [157, 71, 135, 126], predict: [413, 71, 225, 113])
2020-06-21 23:34:47,723 INFO 92 epoch 125, batch 0, MAELoss = 0.5752311944961548 (label: [122, 182, 150, 132], predict: [127, 152, 585, 193])
2020-06-21 23:34:47,798 INFO 92 epoch 125, batch 1, MAELoss = 0.5847010016441345 (label: [145, 106, 155, 0], predict: [153, 186, 135, 0])
2020-06-21 23:34:48,487 INFO 92 epoch 126, batch 0, MAELoss = 0.5758482813835144 (label: [85, 126, 0, 129], predict: [88, 137, 300, 129])
2020-06-21 23:34:48,563 INFO 92 epoch 126, batch 1, MAELoss = 0.5801516175270081 (label: [71, 64, 94, 146], predict: [71, 64, 93, 147])
2020-06-21 23:34:49,259 INFO 92 epoch 127, batch 0, MAELoss = 0.5746439695358276 (label: [96, 147, 221, 93], predict: [966, 137, 253, 91])
2020-06-21 23:34:49,332 INFO 92 epoch 127, batch 1, MAELoss = 0.5828626155853271 (label: [85, 61, 31, 132], predict: [90, 61, 771, 117])
2020-06-21 23:34:50,022 INFO 92 epoch 128, batch 0, MAELoss = 0.5731099247932434 (label: [141, 155, 55, 99], predict: [147, 155, 99, 538])
2020-06-21 23:34:50,097 INFO 92 epoch 128, batch 1, MAELoss = 0.5726102590560913 (label: [63, 74, 156, 61], predict: [66, 71, 186, 917])
2020-06-21 23:34:50,791 INFO 92 epoch 129, batch 0, MAELoss = 0.5692409873008728 (label: [118, 150, 167, 20], predict: [119, 167, 147, 99])
2020-06-21 23:34:50,864 INFO 92 epoch 129, batch 1, MAELoss = 0.5873860120773315 (label: [40, 143, 70, 106], predict: [60, 147, 73, 186])
2020-06-21 23:34:51,554 INFO 92 epoch 130, batch 0, MAELoss = 0.5683513283729553 (label: [104, 70, 167, 160], predict: [186, 70, 147, 146])
2020-06-21 23:34:51,627 INFO 92 epoch 130, batch 1, MAELoss = 0.5882764458656311 (label: [38, 99, 93, 136], predict: [67, 438, 498, 123])
2020-06-21 23:34:52,336 INFO 92 epoch 131, batch 0, MAELoss = 0.5678602457046509 (label: [206, 151, 184, 239], predict: [206, 151, 436, 239])
2020-06-21 23:34:52,411 INFO 92 epoch 131, batch 1, MAELoss = 0.5764816403388977 (label: [86, 170, 114, 182], predict: [86, 549, 144, 156])
2020-06-21 23:34:53,098 INFO 92 epoch 132, batch 0, MAELoss = 0.5646612644195557 (label: [168, 43, 64, 221], predict: [166, 20, 64, 523])
2020-06-21 23:34:53,177 INFO 92 epoch 132, batch 1, MAELoss = 0.5915533304214478 (label: [185, 150, 142, 126], predict: [186, 438, 114, 132])
2020-06-21 23:34:53,873 INFO 92 epoch 133, batch 0, MAELoss = 0.565825879573822 (label: [0, 125, 71, 157], predict: [700, 529, 71, 152])
2020-06-21 23:34:53,947 INFO 92 epoch 133, batch 1, MAELoss = 0.5656346678733826 (label: [105, 126, 99, 93], predict: [135, 112, 98, 589])
2020-06-21 23:34:54,640 INFO 92 epoch 134, batch 0, MAELoss = 0.5673104524612427 (label: [74, 54, 70, 142], predict: [71, 864, 570, 146])
2020-06-21 23:34:54,716 INFO 92 epoch 134, batch 1, MAELoss = 0.5861364603042603 (label: [126, 122, 166, 0], predict: [112, 529, 966, 0])
2020-06-21 23:34:55,407 INFO 92 epoch 135, batch 0, MAELoss = 0.5624989867210388 (label: [113, 157, 118, 185], predict: [113, 457, 118, 285])
2020-06-21 23:34:55,480 INFO 92 epoch 135, batch 1, MAELoss = 0.5653971433639526 (label: [119, 155, 124, 0], predict: [119, 132, 126, 0])
2020-06-21 23:34:56,174 INFO 92 epoch 136, batch 0, MAELoss = 0.563450813293457 (label: [110, 69, 128, 49], predict: [120, 63, 229, 61])
2020-06-21 23:34:56,250 INFO 92 epoch 136, batch 1, MAELoss = 0.559927761554718 (label: [74, 120, 61, 113], predict: [71, 129, 61, 111])
2020-06-21 23:34:56,938 INFO 92 epoch 137, batch 0, MAELoss = 0.562336266040802 (label: [96, 91, 40, 104], predict: [96, 91, 640, 106])
2020-06-21 23:34:57,013 INFO 92 epoch 137, batch 1, MAELoss = 0.5623571872711182 (label: [116, 64, 126, 1], predict: [112, 64, 120, 701])
2020-06-21 23:34:57,704 INFO 92 epoch 138, batch 0, MAELoss = 0.5600053071975708 (label: [239, 125, 80, 124], predict: [239, 129, 98, 142])
2020-06-21 23:34:57,779 INFO 92 epoch 138, batch 1, MAELoss = 0.5766150951385498 (label: [144, 147, 150, 223], predict: [144, 141, 136, 229])
2020-06-21 23:34:58,467 INFO 92 epoch 139, batch 0, MAELoss = 0.5613937377929688 (label: [139, 54, 120, 132], predict: [129, 64, 120, 133])
2020-06-21 23:34:58,540 INFO 92 epoch 139, batch 1, MAELoss = 0.572767972946167 (label: [106, 80, 141, 114], predict: [957, 90, 144, 424])
2020-06-21 23:34:59,242 INFO 92 epoch 140, batch 0, MAELoss = 0.5585710406303406 (label: [0, 235, 124, 132], predict: [700, 239, 149, 137])
2020-06-21 23:34:59,321 INFO 92 epoch 140, batch 1, MAELoss = 0.5627626180648804 (label: [49, 185, 63, 175], predict: [61, 135, 83, 112])
2020-06-21 23:35:00,029 INFO 92 epoch 141, batch 0, MAELoss = 0.5566431879997253 (label: [153, 0, 126, 54], predict: [157, 600, 106, 64])
2020-06-21 23:35:00,105 INFO 92 epoch 141, batch 1, MAELoss = 0.5831674933433533 (label: [43, 49, 38, 113], predict: [600, 69, 98, 113])
2020-06-21 23:35:00,793 INFO 92 epoch 142, batch 0, MAELoss = 0.5580575466156006 (label: [49, 132, 0, 0], predict: [69, 139, 700, 0])
2020-06-21 23:35:00,869 INFO 92 epoch 142, batch 1, MAELoss = 0.5696395039558411 (label: [138, 64, 110, 90], predict: [135, 64, 119, 97])
2020-06-21 23:35:01,557 INFO 92 epoch 143, batch 0, MAELoss = 0.5561932325363159 (label: [0, 61, 163, 40], predict: [800, 61, 529, 94])
2020-06-21 23:35:01,633 INFO 92 epoch 143, batch 1, MAELoss = 0.5759684443473816 (label: [63, 118, 221, 156], predict: [61, 111, 257, 186])
2020-06-21 23:35:02,324 INFO 92 epoch 144, batch 0, MAELoss = 0.55430668592453 (label: [137, 185, 114, 137], predict: [137, 285, 146, 137])
2020-06-21 23:35:02,398 INFO 92 epoch 144, batch 1, MAELoss = 0.5559238195419312 (label: [154, 139, 38, 143], predict: [154, 529, 98, 143])
2020-06-21 23:35:03,089 INFO 92 epoch 145, batch 0, MAELoss = 0.5519474148750305 (label: [40, 141, 40, 157], predict: [60, 141, 40, 157])
2020-06-21 23:35:03,164 INFO 92 epoch 145, batch 1, MAELoss = 0.5703713297843933 (label: [63, 64, 70, 85], predict: [563, 44, 600, 88])
2020-06-21 23:35:03,859 INFO 92 epoch 146, batch 0, MAELoss = 0.5508439540863037 (label: [113, 213, 114, 106], predict: [113, 232, 144, 204])
2020-06-21 23:35:03,931 INFO 92 epoch 146, batch 1, MAELoss = 0.5560546517372131 (label: [31, 163, 136, 167], predict: [91, 564, 136, 147])
2020-06-21 23:35:04,624 INFO 92 epoch 147, batch 0, MAELoss = 0.5507830381393433 (label: [118, 138, 131, 208], predict: [118, 138, 132, 235])
2020-06-21 23:35:04,700 INFO 92 epoch 147, batch 1, MAELoss = 0.5619489550590515 (label: [55, 205, 71, 154], predict: [84, 205, 71, 856])
2020-06-21 23:35:05,392 INFO 92 epoch 148, batch 0, MAELoss = 0.5484270453453064 (label: [40, 113, 124, 85], predict: [60, 111, 135, 95])
2020-06-21 23:35:05,466 INFO 92 epoch 148, batch 1, MAELoss = 0.5509696006774902 (label: [129, 153, 38, 86], predict: [119, 157, 35, 86])
2020-06-21 23:35:06,156 INFO 92 epoch 149, batch 0, MAELoss = 0.5503506064414978 (label: [157, 61, 118, 139], predict: [157, 66, 111, 132])
2020-06-21 23:35:06,230 INFO 92 epoch 149, batch 1, MAELoss = 0.5695246458053589 (label: [156, 106, 167, 125], predict: [156, 167, 561, 115])
2020-06-21 23:35:06,920 INFO 92 epoch 150, batch 0, MAELoss = 0.5491158366203308 (label: [185, 126, 93, 120], predict: [125, 132, 98, 120])
2020-06-21 23:35:06,994 INFO 92 epoch 150, batch 1, MAELoss = 0.5500326156616211 (label: [64, 69, 106, 67], predict: [44, 64, 136, 97])
2020-06-21 23:35:07,705 INFO 92 epoch 151, batch 0, MAELoss = 0.5500638484954834 (label: [54, 38, 239, 154], predict: [104, 98, 239, 153])
2020-06-21 23:35:07,780 INFO 92 epoch 151, batch 1, MAELoss = 0.5600409507751465 (label: [43, 90, 70, 40], predict: [340, 53, 553, 47])
2020-06-21 23:35:08,477 INFO 92 epoch 152, batch 0, MAELoss = 0.5498468279838562 (label: [20, 160, 151, 148], predict: [85, 186, 151, 167])
2020-06-21 23:35:08,554 INFO 92 epoch 152, batch 1, MAELoss = 0.5462376475334167 (label: [154, 140, 55, 235], predict: [153, 140, 91, 539])
2020-06-21 23:35:09,262 INFO 92 epoch 153, batch 0, MAELoss = 0.5497867465019226 (label: [91, 155, 120, 156], predict: [31, 136, 128, 186])
2020-06-21 23:35:09,335 INFO 92 epoch 153, batch 1, MAELoss = 0.5376207828521729 (label: [64, 141, 118, 0], predict: [64, 971, 118, 700])
2020-06-21 23:35:10,043 INFO 92 epoch 154, batch 0, MAELoss = 0.5468677282333374 (label: [43, 126, 90, 0], predict: [40, 136, 90, 600])
2020-06-21 23:35:10,117 INFO 92 epoch 154, batch 1, MAELoss = 0.5965220928192139 (label: [156, 144, 137, 150], predict: [492, 44, 171, 209])
2020-06-21 23:35:10,813 INFO 92 epoch 155, batch 0, MAELoss = 0.5454133749008179 (label: [154, 140, 126, 151], predict: [153, 119, 146, 156])
2020-06-21 23:35:10,887 INFO 92 epoch 155, batch 1, MAELoss = 0.5604131817817688 (label: [105, 137, 166, 155], predict: [405, 431, 146, 136])
2020-06-21 23:35:11,581 INFO 92 epoch 156, batch 0, MAELoss = 0.5451241731643677 (label: [208, 110, 135, 139], predict: [205, 119, 132, 139])
2020-06-21 23:35:11,655 INFO 92 epoch 156, batch 1, MAELoss = 0.5641441941261292 (label: [0, 106, 0, 1], predict: [600, 146, 0, 11])
2020-06-21 23:35:12,357 INFO 92 epoch 157, batch 0, MAELoss = 0.5454791784286499 (label: [105, 114, 119, 147], predict: [235, 144, 119, 147])
2020-06-21 23:35:12,431 INFO 92 epoch 157, batch 1, MAELoss = 0.5567973852157593 (label: [136, 119, 25, 155], predict: [154, 118, 5, 885])
2020-06-21 23:35:13,133 INFO 92 epoch 158, batch 0, MAELoss = 0.5419285893440247 (label: [91, 104, 185, 153], predict: [91, 186, 155, 156])
2020-06-21 23:35:13,212 INFO 92 epoch 158, batch 1, MAELoss = 0.5582633018493652 (label: [205, 135, 182, 156], predict: [205, 434, 686, 186])
2020-06-21 23:35:13,910 INFO 92 epoch 159, batch 0, MAELoss = 0.542207658290863 (label: [0, 167, 106, 124], predict: [700, 167, 102, 119])
2020-06-21 23:35:13,986 INFO 92 epoch 159, batch 1, MAELoss = 0.5564790368080139 (label: [105, 54, 106, 51], predict: [568, 804, 142, 71])
2020-06-21 23:35:14,692 INFO 92 epoch 160, batch 0, MAELoss = 0.5437807440757751 (label: [138, 147, 142, 39], predict: [108, 147, 111, 90])
2020-06-21 23:35:14,767 INFO 92 epoch 160, batch 1, MAELoss = 0.5596288442611694 (label: [80, 90, 0, 105], predict: [88, 579, 0, 131])
2020-06-21 23:35:15,491 INFO 92 epoch 161, batch 0, MAELoss = 0.535477340221405 (label: [126, 118, 143, 147], predict: [116, 112, 113, 147])
2020-06-21 23:35:15,568 INFO 92 epoch 161, batch 1, MAELoss = 0.5634928941726685 (label: [125, 124, 163, 213], predict: [720, 131, 63, 239])
2020-06-21 23:35:16,283 INFO 92 epoch 162, batch 0, MAELoss = 0.5373173952102661 (label: [235, 171, 38, 141], predict: [239, 171, 95, 111])
2020-06-21 23:35:16,362 INFO 92 epoch 162, batch 1, MAELoss = 0.5607635378837585 (label: [94, 105, 136, 185], predict: [91, 205, 153, 150])
2020-06-21 23:35:17,117 INFO 92 epoch 163, batch 0, MAELoss = 0.5380858182907104 (label: [113, 221, 93, 94], predict: [111, 573, 93, 64])
2020-06-21 23:35:17,200 INFO 92 epoch 163, batch 1, MAELoss = 0.5477341413497925 (label: [74, 163, 118, 151], predict: [71, 464, 118, 156])
2020-06-21 23:35:17,908 INFO 92 epoch 164, batch 0, MAELoss = 0.5354570746421814 (label: [153, 45, 235, 49], predict: [153, 40, 239, 64])
2020-06-21 23:35:17,981 INFO 92 epoch 164, batch 1, MAELoss = 0.5428130626678467 (label: [114, 20, 221, 118], predict: [146, 90, 529, 118])
2020-06-21 23:35:18,705 INFO 92 epoch 165, batch 0, MAELoss = 0.5381161570549011 (label: [116, 143, 99, 175], predict: [146, 143, 98, 125])
2020-06-21 23:35:18,786 INFO 92 epoch 165, batch 1, MAELoss = 0.5423660278320312 (label: [57, 142, 0, 61], predict: [54, 112, 0, 493])
2020-06-21 23:35:19,536 INFO 92 epoch 166, batch 0, MAELoss = 0.5340358018875122 (label: [156, 154, 235, 146], predict: [186, 153, 239, 146])
2020-06-21 23:35:19,615 INFO 92 epoch 166, batch 1, MAELoss = 0.5503437519073486 (label: [99, 167, 126, 114], predict: [99, 41, 156, 114])
2020-06-21 23:35:20,483 INFO 92 epoch 167, batch 0, MAELoss = 0.5356276631355286 (label: [148, 118, 63, 85], predict: [149, 118, 563, 95])
2020-06-21 23:35:20,564 INFO 92 epoch 167, batch 1, MAELoss = 0.5411514043807983 (label: [96, 63, 106, 67], predict: [690, 60, 105, 167])
2020-06-21 23:35:21,287 INFO 92 epoch 168, batch 0, MAELoss = 0.5347206592559814 (label: [110, 118, 20, 106], predict: [119, 128, 520, 485])
2020-06-21 23:35:21,366 INFO 92 epoch 168, batch 1, MAELoss = 0.5344405770301819 (label: [125, 184, 0, 135], predict: [129, 232, 0, 131])
2020-06-21 23:35:22,101 INFO 92 epoch 169, batch 0, MAELoss = 0.5310267210006714 (label: [142, 106, 129, 142], predict: [142, 106, 129, 142])
2020-06-21 23:35:22,180 INFO 92 epoch 169, batch 1, MAELoss = 0.5276209712028503 (label: [171, 100, 151, 184], predict: [131, 300, 152, 486])
2020-06-21 23:35:22,892 INFO 92 epoch 170, batch 0, MAELoss = 0.5342961549758911 (label: [182, 208, 71, 142], predict: [255, 205, 71, 112])
2020-06-21 23:35:22,966 INFO 92 epoch 170, batch 1, MAELoss = 0.5375977754592896 (label: [100, 120, 135, 96], predict: [205, 129, 135, 90])
2020-06-21 23:35:23,692 INFO 92 epoch 171, batch 0, MAELoss = 0.5300137996673584 (label: [91, 0, 116, 182], predict: [71, 600, 146, 255])
